project_name,gen_tech,load_zone,full_load_heat_rate,connect_cost_per_mw,variable_o_m,forced_outage_rate,scheduled_outage_rate,capacity_limit_mw,start_year,capacity_mw,overnight_cost,fixed_o_m,project_id,being_built,fuel_code,fuel_oil,balancing_area
el_palacio_de_hierro_interlomas,internal_combustion_diesel,00-autoabasto,11.20,0.00,,,7.40,2.80,,2.80,,,550.00,operational,d_naciona,diesel,00-autoabasto_local
el_palacio_de_hierro_villahermosa,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,2.20,,2.20,,,551.00,operational,d_naciona,diesel,00-autoabasto_local
embotelladora_del_caribe,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,1.80,,1.80,,,552.00,operational,d_penins,diesel,00-autoabasto_local
empacadora_celaya,internal_combustion_diesel,00-autoabasto,10.10,0.00,,,7.40,1.80,,1.80,,,553.00,operational,d_naciona,diesel,00-autoabasto_local
empacadora_san_marcos,bioenergy_natural_gas,00-autoabasto,10.30,0.00,,,7.40,0.90,,0.90,,,554.00,operational,g_tuxpoz,natural_gas,00-autoabasto_local
empaques_de_carton_titan_pla,thermal_natural_gas,00-autoabasto,22.70,0.00,,,7.10,33.00,,33.00,,,555.00,operational,g_central,natural_gas,00-autoabasto_local
empaques_modernos_san_pablo_cog,gas_turbine_natural_gas,00-autoabasto,22.20,0.00,,,5.50,5.90,,5.90,,,556.00,operational,g_central,natural_gas,00-autoabasto_local
empaques_modernos_san_pablo_upc,thermal_natural_gas,00-autoabasto,28.40,0.00,,,7.10,13.10,,13.10,,,557.00,operational,g_central,natural_gas,00-autoabasto_local
energia_bidarena,internal_combustion_natural_gas,00-autoabasto,15.90,0.00,,,7.40,5.60,,5.60,,,558.00,operational,g,natural_gas,00-autoabasto_local
energia_costa_azul,gas_turbine_natural_gas,00-autoabasto,19.20,0.00,,,5.50,66.30,,66.30,,,559.00,operational,g_i_jovibn,natural_gas,00-autoabasto_local
energia_de_baja_california,combined_cycle_natural_gas,00-autoabasto,7.40,0.00,,,7.70,328.30,,328.30,,,560.00,operational,zzon_noro,natural_gas,00-autoabasto_local
energia_sierra_juarez,eolic,00-autoabasto,0.00,0.00,,,0.00,39.00,,39.00,,,561.00,operational,,,00-autoabasto_local
eurocopter_de_mexico_planta_queretaro,internal_combustion_natural_gas,00-autoabasto,10.10,0.00,,,7.40,2.50,,2.50,,,562.00,operational,g_sauzqro,natural_gas,00-autoabasto_local
exportadora_de_sal_planta_guer,internal_combustion_diesel,00-autoabasto,11.50,0.00,,,7.40,20.20,,20.20,,,563.00,operational,d_bcn,diesel,00-autoabasto_local
ferrocarriles_suburbanos,regen_brakes,00-autoabasto,7.20,0.00,,,7.70,6.40,,6.40,,,564.00,operational,,,00-autoabasto_local
fideicomiso_ingenio_atencingo,bioenergy_fuel_oil,00-autoabasto,49.60,0.00,,,7.10,14.10,,14.10,,,565.00,operational,c_n_poza,fuel_oil,00-autoabasto_local
fideicomiso_ingenio_casasano,bioenergy_fuel_oil,00-autoabasto,230.00,0.00,,,7.10,3.20,,3.20,,,566.00,operational,c_n_tula,fuel_oil,00-autoabasto_local
fideicomiso_ingenio_emiliano_zapata,bioenergy_fuel_oil,00-autoabasto,52.10,0.00,,,7.10,8.10,,8.10,,,567.00,operational,c_n_tula,fuel_oil,00-autoabasto_local
fideicomiso_ingenio_la_providencia,bioenergy_fuel_oil,00-autoabasto,65.10,0.00,,,7.10,6.60,,6.60,,,568.00,operational,c_n_tuxp,fuel_oil,00-autoabasto_local
fideicomiso_ingenio_plan_de_san_luis,bioenergy_fuel_oil,00-autoabasto,100.10,0.00,,,7.10,8.40,,8.40,,,569.00,operational,c_n_alta,fuel_oil,00-autoabasto_local
fomento_azucarero_del_golfo,bioenergy_fuel_oil,00-autoabasto,123.40,0.00,,,7.10,16.50,,16.50,,,570.00,operational,c_n_alta,fuel_oil,00-autoabasto_local
fuerza_y_energia_de_tuxpan,combined_cycle_natural_gas,00-autoabasto,7.20,0.00,,,7.70,29.10,,29.10,,,571.00,operational,g_2boca,natural_gas,00-autoabasto_local
geusa_de_occidente,internal_combustion_diesel,00-autoabasto,10.50,0.00,,,7.40,2.50,,2.50,,,572.00,operational,d_naciona,diesel,00-autoabasto_local
grupo_azucarero_san_pedro,bioenergy_fuel_oil,00-autoabasto,45.90,0.00,,,7.10,9.40,,9.40,,,573.00,operational,c_n_tuxp,fuel_oil,00-autoabasto_local
grupo_gamesa_planta_ce,internal_combustion_diesel,00-autoabasto,12.60,0.00,,,7.40,7.30,,7.30,,,574.00,operational,d_naciona,diesel,00-autoabasto_local
grupo_posadas_planta_fiesta,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,0.70,,0.70,,,575.00,operational,d_penins,diesel,00-autoabasto_local
grupo_romamills,internal_combustion_natural_gas,00-autoabasto,10.30,0.00,,,7.40,2.60,,2.60,,,576.00,operational,g,natural_gas,00-autoabasto_local
grupo_tecnico_de_servicios,internal_combustion_diesel,00-autoabasto,12.00,0.00,,,7.40,1.50,,1.50,,,577.00,operational,d_bcn,diesel,00-autoabasto_local
hersmex,internal_combustion_natural_gas,00-autoabasto,10.30,0.00,,,7.40,3.70,,3.70,,,578.00,operational,g_ahnrr,natural_gas,00-autoabasto_local
hierro_sonora,internal_combustion_diesel,00-autoabasto,12.10,0.00,,,7.40,3.00,,3.00,,,579.00,operational,d_naciona,diesel,00-autoabasto_local
homecare_de_mexico,gas_turbine_natural_gas,00-autoabasto,9.60,0.00,,,5.50,1.00,,1.00,,,580.00,operational,g_ahnrr,natural_gas,00-autoabasto_local
honeywell_aerospace_de_mexico,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,3.20,,3.20,,,581.00,operational,d_naciona,diesel,00-autoabasto_local
hotel_condesa_del_mar,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,0.70,,0.70,,,582.00,operational,d_naciona,diesel,00-autoabasto_local
hotel_gran_caribe_real,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,1.20,,1.20,,,583.00,operational,d_penins,diesel,00-autoabasto_local
hotelera_del_sudeste_planta,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,1.40,,1.40,,,584.00,operational,d_penins,diesel,00-autoabasto_local
impulsora_de_la_cuenca_del_papaloapan,bioenergy_fuel_oil,00-autoabasto,212.10,0.00,,,7.10,22.70,,22.70,,,585.00,operational,c_n_tuxp,fuel_oil,00-autoabasto_local
industria_del_alcali,thermal_natural_gas,00-autoabasto,9.60,0.00,,,7.10,1.40,,1.40,,,586.00,operational,g_ahnrr,natural_gas,00-autoabasto_local
industrias_ferroplasticas,internal_combustion_natural_gas,00-autoabasto,10.30,0.00,,,7.40,1.20,,1.20,,,587.00,operational,g_sauzqro,natural_gas,00-autoabasto_local
ingenio_adolfo_lopez_mateos,bioenergy_fuel_oil,00-autoabasto,46.30,0.00,,,7.10,12.70,,12.70,,,588.00,operational,c_n_poza,fuel_oil,00-autoabasto_local
ingenio_alianza_popular,bioenergy_fuel_oil,00-autoabasto,54.50,0.00,,,7.10,6.00,,6.00,,,589.00,operational,c_n_alta,fuel_oil,00-autoabasto_local
ingenio_el_carmen,bioenergy_fuel_oil,00-autoabasto,169.30,0.00,,,7.10,6.30,,6.30,,,590.00,operational,c_n_tuxp,fuel_oil,00-autoabasto_local
ingenio_el_higo,bioenergy_diesel,00-autoabasto,46.00,0.00,,,7.10,20.40,,20.40,,,591.00,operational,d_naciona,diesel,00-autoabasto_local
ingenio_el_mante,bioenergy_fuel_oil,00-autoabasto,32.90,0.00,,,7.10,5.40,,5.40,,,592.00,operational,c_n_rbra,fuel_oil,00-autoabasto_local
ingenio_el_modelo,bioenergy_fuel_oil,00-autoabasto,214.90,0.00,,,7.10,8.40,,8.40,,,593.00,operational,c_n_tuxp,fuel_oil,00-autoabasto_local
ingenio_el_molino,bioenergy_fuel_oil,00-autoabasto,52.90,0.00,,,7.10,9.40,,9.40,,,594.00,operational,c_n_maza,fuel_oil,00-autoabasto_local
ingenio_el_potrero,bioenergy_fuel_oil,00-autoabasto,49.70,0.00,,,7.10,9.40,,9.40,,,595.00,operational,c_n_tuxp,fuel_oil,00-autoabasto_local
ingenio_el_refugio,bioenergy_fuel_oil,00-autoabasto,24.50,0.00,,,7.10,3.80,,3.80,,,596.00,operational,c_n_poza,fuel_oil,00-autoabasto_local
ingenio_eldorado,bioenergy_fuel_oil,00-autoabasto,44.10,0.00,,,7.10,9.00,,9.00,,,597.00,operational,c_n_maza,fuel_oil,00-autoabasto_local
ingenio_la_margarita,bioenergy_fuel_oil,00-autoabasto,164.30,0.00,,,7.10,6.80,,6.80,,,598.00,operational,c_n_poza,fuel_oil,00-autoabasto_local
ingenio_lazaro_cardenas,bioenergy_fuel_oil,00-autoabasto,60.70,0.00,,,7.10,5.20,,5.20,,,599.00,operational,c_n_petacal,fuel_oil,00-autoabasto_local
ingenio_mahuixtlan,bioenergy_fuel_oil,00-autoabasto,76.60,0.00,,,7.10,3.10,,3.10,,,600.00,operational,c_n_tuxp,fuel_oil,00-autoabasto_local
ingenio_melchor_ocampo,bioenergy_diesel,00-autoabasto,54.80,0.00,,,7.10,5.70,,5.70,,,601.00,operational,d_naciona,diesel,00-autoabasto_local
ingenio_nuevo_san_francisco,bioenergy_fuel_oil,00-autoabasto,193.00,0.00,,,7.10,6.10,,6.10,,,602.00,operational,c_n_tuxp,fuel_oil,00-autoabasto_local
ingenio_plan_de_ayala,bioenergy_fuel_oil,00-autoabasto,288.00,0.00,,,7.10,15.00,,15.00,,,603.00,operational,c_n_alta,fuel_oil,00-autoabasto_local
ingenio_presidente_benito_juarez,bioenergy_fuel_oil,00-autoabasto,100.00,0.00,,,7.10,13.10,,13.10,,,604.00,operational,c_n_poza,fuel_oil,00-autoabasto_local
ingenio_queseria,bioenergy_fuel_oil,00-autoabasto,8.80,0.00,,,7.10,5.20,,5.20,,,605.00,operational,c_n_petacal,fuel_oil,00-autoabasto_local
ingenio_san_francisco_ameca,bioenergy_fuel_oil,00-autoabasto,21.20,0.00,,,7.10,4.20,,4.20,,,606.00,operational,c_n_sala,fuel_oil,00-autoabasto_local
ingenio_san_jose_de_abajo,bioenergy_fuel_oil,00-autoabasto,39.40,0.00,,,7.10,7.50,,7.50,,,607.00,operational,c_n_tuxp,fuel_oil,00-autoabasto_local
ingenio_san_miguelito,bioenergy_fuel_oil,00-autoabasto,46.50,0.00,,,7.10,4.90,,4.90,,,608.00,operational,c_n_tuxp,fuel_oil,00-autoabasto_local
ingenio_san_rafael_de_pucte,bioenergy_fuel_oil,00-autoabasto,98.20,0.00,,,7.10,8.40,,8.40,,,609.00,operational,c_n_vall,fuel_oil,00-autoabasto_local
ingenio_santa_clara,bioenergy_diesel,00-autoabasto,52.00,0.00,,,7.10,8.50,,8.50,,,610.00,operational,d_naciona,diesel,00-autoabasto_local
ingenio_tala,bioenergy_fuel_oil,00-autoabasto,46.50,0.00,,,7.10,11.20,,11.20,,,611.00,operational,c_n_sala,fuel_oil,00-autoabasto_local
ingenio_tamazula,bioenergy_fuel_oil,00-autoabasto,120.40,0.00,,,7.10,9.80,,9.80,,,612.00,operational,c_n_sala,fuel_oil,00-autoabasto_local
itzicuaro,hydroelectric,03-occidental,0.00,0.00,,,1.00,0.50,,0.50,,,613.00,operational,,,28-carapan
ingenio_tres_valles,bioenergy_fuel_oil,00-autoabasto,9.60,0.00,,,7.10,11.20,,11.20,,,614.00,operational,c_n_tuxp,fuel_oil,00-autoabasto_local
ingredion_mexico,combined_cycle_natural_gas,00-autoabasto,8.90,0.00,,,7.70,28.30,,28.30,,,615.00,operational,g_sauzqro,natural_gas,00-autoabasto_local
inmobiliaria_puerta_maya,internal_combustion_diesel,00-autoabasto,16.50,0.00,,,7.40,1.40,,1.40,,,616.00,operational,d_naciona,diesel,00-autoabasto_local
inmobiliaria_rog,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,1.10,,1.10,,,617.00,operational,d_naciona,diesel,00-autoabasto_local
innophos_fosfatados_de_mexico_cog,thermal_natural_gas,00-autoabasto,9.60,0.00,,,7.10,5.90,,5.90,,,618.00,operational,g_slorp,natural_gas,00-autoabasto_local
inversiones_mallorca,internal_combustion_diesel,00-autoabasto,10.80,0.00,,,7.40,2.70,,2.70,,,619.00,operational,d_penins,diesel,00-autoabasto_local
inversiones_palma,internal_combustion_diesel,00-autoabasto,11.60,0.00,,,7.40,2.80,,2.80,,,620.00,operational,d_penins,diesel,00-autoabasto_local
jacktar,internal_combustion_diesel,00-autoabasto,8.50,0.00,,,7.40,2.50,,2.50,,,621.00,operational,d_penins,diesel,00-autoabasto_local
kraft_foods_de_mexico,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,0.90,,0.90,,,622.00,operational,d_naciona,diesel,00-autoabasto_local
la_torre_del_vigia_a_r,internal_combustion_diesel,00-autoabasto,13.20,0.00,,,7.40,3.40,,3.40,,,623.00,operational,d_naciona,diesel,00-autoabasto_local
laboratorios_pisa_planta_tla,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,5.00,,5.00,,,624.00,operational,d_naciona,diesel,00-autoabasto_local
laboratorios_pisa_jalisco,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,9.00,,9.00,,,625.00,operational,d_naciona,diesel,00-autoabasto_local
laproba_el_aguila,internal_combustion_diesel,00-autoabasto,11.50,0.00,,,7.40,1.40,,1.40,,,626.00,operational,d_naciona,diesel,00-autoabasto_local
latinoamericana_de_vidrio,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,5.50,,5.50,,,627.00,operational,d_naciona,diesel,00-autoabasto_local
leiser_planta_san_luis,internal_combustion_diesel,00-autoabasto,13.30,0.00,,,7.40,8.50,,8.50,,,628.00,operational,d_naciona,diesel,00-autoabasto_local
lmf_frisa_comercial_ecaptepec,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,0.80,,0.80,,,629.00,operational,d_naciona,diesel,00-autoabasto_local
lmf_frisa_comercial,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,1.20,,1.20,,,630.00,operational,d_naciona,diesel,00-autoabasto_local
loma_textil,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,2.50,,2.50,,,631.00,operational,d_naciona,diesel,00-autoabasto_local
mabe_mexico_planta_pla,internal_combustion_diesel,00-autoabasto,12.70,0.00,,,7.40,1.40,,1.40,,,632.00,operational,d_naciona,diesel,00-autoabasto_local
mabe_mexico_planta_tro,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,1.10,,1.10,,,633.00,operational,d_naciona,diesel,00-autoabasto_local
mabe_sanyo_compressors,internal_combustion_diesel,00-autoabasto,11.40,0.00,,,7.40,3.10,,3.10,,,634.00,operational,d_naciona,diesel,00-autoabasto_local
manantiales_la_asuncion,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,1.80,,1.80,,,635.00,operational,d_naciona,diesel,00-autoabasto_local
marindustrias,internal_combustion_diesel,00-autoabasto,10.70,0.00,,,7.40,1.80,,1.80,,,636.00,operational,d_naciona,diesel,00-autoabasto_local
mayakoba_thai,internal_combustion_diesel,00-autoabasto,13.20,0.00,,,7.40,2.80,,2.80,,,637.00,operational,d_penins,diesel,00-autoabasto_local
medica_sur,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,0.90,,0.90,,,638.00,operational,d_naciona,diesel,00-autoabasto_local
mega_empack_planta_ii,internal_combustion_diesel,00-autoabasto,10.80,0.00,,,7.40,1.80,,1.80,,,639.00,operational,d_penins,diesel,00-autoabasto_local
micase,gas_turbine_natural_gas,00-autoabasto,9.60,0.00,,,5.50,10.40,,10.40,,,640.00,operational,g_central,natural_gas,00-autoabasto_local
minas_de_oro_nacional,internal_combustion_diesel,00-autoabasto,10.60,0.00,,,7.40,17.10,,17.10,,,641.00,operational,d_naciona,diesel,00-autoabasto_local
minas_santa_maria_de_moris,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,2.50,,2.50,,,642.00,operational,d_naciona,diesel,00-autoabasto_local
minera_bismark,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,2.90,,2.90,,,643.00,operational,d_naciona,diesel,00-autoabasto_local
minera_la_encantada,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,12.10,,12.10,,,644.00,operational,d_naciona,diesel,00-autoabasto_local
minera_roble,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,1.40,,1.40,,,645.00,operational,d_naciona,diesel,00-autoabasto_local
minera_y_metalurgica_del_boleo,internal_combustion_fuel_oil,00-autoabasto,8.80,0.00,,,7.40,28.20,,28.20,,,646.00,operational,c_n_vizc,fuel_oil,00-autoabasto_local
molymex,internal_combustion_diesel,00-autoabasto,10.20,0.00,,,7.40,1.80,,1.80,,,647.00,operational,d_naciona,diesel,00-autoabasto_local
monclova_pirineos_gas,internal_combustion_natural_gas,00-autoabasto,9.60,0.00,,,7.40,2.20,,2.20,,,648.00,operational,g_ahnrr,natural_gas,00-autoabasto_local
nemak,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,6.40,,6.40,,,649.00,operational,d_naciona,diesel,00-autoabasto_local
nestle_mexico_edomex,internal_combustion_natural_gas,00-autoabasto,27.00,0.00,,,7.40,2.20,,2.20,,,650.00,operational,g,natural_gas,00-autoabasto_local
nestle_mexico_queretaro,internal_combustion_diesel,00-autoabasto,9.40,0.00,,,7.40,1.70,,1.70,,,651.00,operational,d_naciona,diesel,00-autoabasto_local
nestle_mexico_planta_coatepe,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,1.80,,1.80,,,652.00,operational,d_naciona,diesel,00-autoabasto_local
no_sabe_fallar,internal_combustion_diesel,00-autoabasto,19.60,0.00,,,7.40,1.40,,1.40,,,653.00,operational,d_naciona,diesel,00-autoabasto_local
novatec_pagani,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,1.80,,1.80,,,654.00,operational,d_naciona,diesel,00-autoabasto_local
nusantara_de_mexico_mina_san,internal_combustion_diesel,00-autoabasto,13.00,0.00,,,7.40,11.10,,11.10,,,655.00,operational,d_naciona,diesel,00-autoabasto_local
omya_mexico,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,5.50,,5.50,,,656.00,operational,d_naciona,diesel,00-autoabasto_local
operaciones_turisticas_integrales_de_mexico_,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,2.10,,2.10,,,657.00,operational,d_naciona,diesel,00-autoabasto_local
operadora_del_noroeste_del_valle_de_mexico_s,internal_combustion_diesel,00-autoabasto,13.40,0.00,,,7.40,6.80,,6.80,,,658.00,operational,d_naciona,diesel,00-autoabasto_local
panasonic_de_mexico,internal_combustion_diesel,00-autoabasto,10.30,0.00,,,7.40,2.90,,2.90,,,659.00,operational,d_naciona,diesel,00-autoabasto_local
energia_ep,hydroelectric,02-oriental,0.00,0.00,,,1.00,0.30,,0.30,,,660.00,operational,,,34-puebla
papeles_ultra,thermal_fuel_oil,00-autoabasto,9.60,0.00,,,7.10,9.40,,9.40,,,661.00,operational,c_n_tula,fuel_oil,00-autoabasto_local
papeles_y_conversiones_de_mexico,cogen_natural_gas,00-autoabasto,9.60,0.00,,,5.50,5.10,,5.10,,,662.00,operational,g_ahnrr,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_estacion_de_co,internal_combustion_natural_gas,00-autoabasto,10.30,0.00,,,7.40,1.80,,1.80,,,663.00,operational,g_slorp,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_akal-b,gas_turbine_natural_gas,00-autoabasto,16.30,0.00,,,5.50,22.70,,22.70,,,664.00,operational,g_lerma,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_akal-c,gas_turbine_natural_gas,00-autoabasto,15.00,0.00,,,5.50,27.10,,27.10,,,665.00,operational,g_lerma,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_akal-g,gas_turbine_natural_gas,00-autoabasto,17.00,0.00,,,5.50,10.20,,10.20,,,666.00,operational,g_lerma,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_akal-l,gas_turbine_natural_gas,00-autoabasto,16.90,0.00,,,5.50,24.10,,24.10,,,667.00,operational,g_lerma,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_akal-n,gas_turbine_natural_gas,00-autoabasto,25.50,0.00,,,5.50,5.50,,5.50,,,668.00,operational,g_lerma,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_atasta,gas_turbine_natural_gas,00-autoabasto,30.20,0.00,,,5.50,7.90,,7.90,,,669.00,operational,g_lerma,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_barco_de_proc,gas_turbine_natural_gas,00-autoabasto,15.70,0.00,,,5.50,61.30,,61.30,,,670.00,operational,g_lerma,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_centro_operat,internal_combustion_diesel,00-autoabasto,15.00,0.00,,,7.40,5.00,,5.00,,,671.00,operational,d_penins,diesel,00-autoabasto_local
pemex-exploracion_y_produccion_comp_mari_akal-j,gas_turbine_natural_gas,00-autoabasto,16.20,0.00,,,5.50,16.50,,16.50,,,672.00,operational,g_lerma,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_comp_mari_nohoch-a,gas_turbine_natural_gas,00-autoabasto,16.00,0.00,,,5.50,13.60,,13.60,,,673.00,operational,g_lerma,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_complejo_mari,gas_turbine_natural_gas,00-autoabasto,14.80,0.00,,,5.50,6.90,,6.90,,,674.00,operational,g_lerma,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_complejo_mari_1,gas_turbine_natural_gas,00-autoabasto,31.10,0.00,,,5.50,34.90,,34.90,,,675.00,operational,g_lerma,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_complejo_mari_5,gas_turbine_natural_gas,00-autoabasto,18.20,0.00,,,5.50,8.90,,8.90,,,676.00,operational,g_lerma,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_complejo_mari_8,gas_turbine_natural_gas,00-autoabasto,11.60,0.00,,,5.50,14.20,,14.20,,,677.00,operational,g_lerma,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_complejo_mari_ku-a,gas_turbine_natural_gas,00-autoabasto,10.80,0.00,,,5.50,9.90,,9.90,,,678.00,operational,g_lerma,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_complejo_mari_ku-h,gas_turbine_diesel,00-autoabasto,25.10,0.00,,,5.50,14.50,,14.50,,,679.00,operational,d_naciona,diesel,00-autoabasto_local
pemex-exploracion_y_produccion_complejo_mari_rebo,gas_turbine_natural_gas,00-autoabasto,18.30,0.00,,,5.50,4.50,,4.50,,,680.00,operational,g_lerma,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_ku-m,gas_turbine_natural_gas,00-autoabasto,19.70,0.00,,,5.50,14.50,,14.50,,,681.00,operational,g_lerma,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_ku-s,gas_turbine_natural_gas,00-autoabasto,14.60,0.00,,,5.50,13.90,,13.90,,,682.00,operational,g_lerma,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_planta_electr,gas_turbine_natural_gas,00-autoabasto,26.70,0.00,,,5.50,41.00,,41.00,,,683.00,operational,g_2boca,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_plataforma_akal-c,gas_turbine_natural_gas,00-autoabasto,31.60,0.00,,,5.50,12.50,,12.50,,,684.00,operational,g_lerma,natural_gas,00-autoabasto_local
pemex-exploracion_y_produccion_plataforma_de,gas_turbine_natural_gas,00-autoabasto,22.30,0.00,,,5.50,99.20,,99.20,,,685.00,operational,g_lerma,natural_gas,00-autoabasto_local
